__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-31,US,United States,techsoftware,Software Development,NEW,71.35
HiringLabSectoralPosting,2020-04-01,US,United States,math,Data & Analytics,NEW,50.92
HiringLabSectoralPosting,2020-04-01,US,United States,project,Project Management,NEW,53.43
HiringLabSectoralPosting,2020-04-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,54.7
HiringLabSectoralPosting,2020-04-01,US,United States,techinfo,IT Systems & Solutions,NEW,54.69
HiringLabSectoralPosting,2020-04-01,US,United States,techsoftware,Software Development,NEW,69.6
HiringLabSectoralPosting,2020-04-02,US,United States,math,Data & Analytics,NEW,49.45
HiringLabSectoralPosting,2020-04-02,US,United States,project,Project Management,NEW,51.62
HiringLabSectoralPosting,2020-04-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,53.32
HiringLabSectoralPosting,2020-04-02,US,United States,techinfo,IT Systems & Solutions,NEW,52.22
HiringLabSectoralPosting,2020-04-02,US,United States,techsoftware,Software Development,NEW,68.53
HiringLabSectoralPosting,2020-04-03,US,United States,math,Data & Analytics,NEW,49.15
HiringLabSectoralPosting,2020-04-03,US,United States,project,Project Management,NEW,51.65
HiringLabSectoralPosting,2020-04-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,53.42
HiringLabSectoralPosting,2020-04-03,US,United States,techinfo,IT Systems & Solutions,NEW,51.11
HiringLabSectoralPosting,2020-04-03,US,United States,techsoftware,Software Development,NEW,68.84
HiringLabSectoralPosting,2020-04-04,US,United States,math,Data & Analytics,NEW,49.54
HiringLabSectoralPosting,2020-04-04,US,United States,project,Project Management,NEW,51.14
HiringLabSectoralPosting,2020-04-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,53.15
HiringLabSectoralPosting,2020-04-04,US,United States,techinfo,IT Systems & Solutions,NEW,50.64
HiringLabSectoralPosting,2020-04-04,US,United States,techsoftware,Software Development,NEW,68.89
HiringLabSectoralPosting,2020-04-05,US,United States,math,Data & Analytics,NEW,50.12
HiringLabSectoralPosting,2020-04-05,US,United States,project,Project Management,NEW,50.49
HiringLabSectoralPosting,2020-04-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,52.96
HiringLabSectoralPosting,2020-04-05,US,United States,techinfo,IT Systems & Solutions,NEW,50.05
HiringLabSectoralPosting,2020-04-05,US,United States,techsoftware,Software Development,NEW,68.96
HiringLabSectoralPosting,2020-04-06,US,United States,math,Data & Analytics,NEW,49.47
HiringLabSectoralPosting,2020-04-06,US,United States,project,Project Management,NEW,49.33
HiringLabSectoralPosting,2020-04-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,52.12
HiringLabSectoralPosting,2020-04-06,US,United States,techinfo,IT Systems & Solutions,NEW,49.23
HiringLabSectoralPosting,2020-04-06,US,United States,techsoftware,Software Development,NEW,68.5
HiringLabSectoralPosting,2020-04-07,US,United States,math,Data & Analytics,NEW,48.67
HiringLabSectoralPosting,2020-04-07,US,United States,project,Project Management,NEW,48.42
HiringLabSectoralPosting,2020-04-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.39
HiringLabSectoralPosting,2020-04-07,US,United States,techinfo,IT Systems & Solutions,NEW,48.89
HiringLabSectoralPosting,2020-04-07,US,United States,techsoftware,Software Development,NEW,67.78
HiringLabSectoralPosting,2020-04-08,US,United States,math,Data & Analytics,NEW,48.19
HiringLabSectoralPosting,2020-04-08,US,United States,project,Project Management,NEW,47.53
HiringLabSectoralPosting,2020-04-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.07
HiringLabSectoralPosting,2020-04-08,US,United States,techinfo,IT Systems & Solutions,NEW,48.85
HiringLabSectoralPosting,2020-04-08,US,United States,techsoftware,Software Development,NEW,67.34
HiringLabSectoralPosting,2020-04-09,US,United States,math,Data & Analytics,NEW,48.07
HiringLabSectoralPosting,2020-04-09,US,United States,project,Project Management,NEW,46.95
HiringLabSectoralPosting,2020-04-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,50.94
HiringLabSectoralPosting,2020-04-09,US,United States,techinfo,IT Systems & Solutions,NEW,49.63
HiringLabSectoralPosting,2020-04-09,US,United States,techsoftware,Software Development,NEW,66.82
HiringLabSectoralPosting,2020-04-10,US,United States,math,Data & Analytics,NEW,47.81
HiringLabSectoralPosting,2020-04-10,US,United States,project,Project Management,NEW,46.75
HiringLabSectoralPosting,2020-04-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,50.63
HiringLabSectoralPosting,2020-04-10,US,United States,techinfo,IT Systems & Solutions,NEW,50.33
HiringLabSectoralPosting,2020-04-10,US,United States,techsoftware,Software Development,NEW,66.1
HiringLabSectoralPosting,2020-04-11,US,United States,math,Data & Analytics,NEW,47.59
HiringLabSectoralPosting,2020-04-11,US,United States,project,Project Management,NEW,46.87
HiringLabSectoralPosting,2020-04-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,50.7
HiringLabSectoralPosting,2020-04-11,US,United States,techinfo,IT Systems & Solutions,NEW,51.15
HiringLabSectoralPosting,2020-04-11,US,United States,techsoftware,Software Development,NEW,65.82
HiringLabSectoralPosting,2020-04-12,US,United States,math,Data & Analytics,NEW,47.33
HiringLabSectoralPosting,2020-04-12,US,United States,project,Project Management,NEW,47.16
HiringLabSectoralPosting,2020-04-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,50.8
HiringLabSectoralPosting,2020-04-12,US,United States,techinfo,IT Systems & Solutions,NEW,51.87
HiringLabSectoralPosting,2020-04-12,US,United States,techsoftware,Software Development,NEW,65.18
HiringLabSectoralPosting,2020-04-13,US,United States,math,Data & Analytics,NEW,47.88
HiringLabSectoralPosting,2020-04-13,US,United States,project,Project Management,NEW,47.56
HiringLabSectoralPosting,2020-04-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.33
HiringLabSectoralPosting,2020-04-13,US,United States,techinfo,IT Systems & Solutions,NEW,52.82
HiringLabSectoralPosting,2020-04-13,US,United States,techsoftware,Software Development,NEW,65.05
HiringLabSectoralPosting,2020-04-14,US,United States,math,Data & Analytics,NEW,48.07
HiringLabSectoralPosting,2020-04-14,US,United States,project,Project Management,NEW,47.36
HiringLabSectoralPosting,2020-04-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.76
HiringLabSectoralPosting,2020-04-14,US,United States,techinfo,IT Systems & Solutions,NEW,53.25
HiringLabSectoralPosting,2020-04-14,US,United States,techsoftware,Software Development,NEW,64.92
HiringLabSectoralPosting,2020-04-15,US,United States,math,Data & Analytics,NEW,47.58
HiringLabSectoralPosting,2020-04-15,US,United States,project,Project Management,NEW,46.85
HiringLabSectoralPosting,2020-04-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,52.02
HiringLabSectoralPosting,2020-04-15,US,United States,techinfo,IT Systems & Solutions,NEW,53.55
HiringLabSectoralPosting,2020-04-15,US,United States,techsoftware,Software Development,NEW,64.55
HiringLabSectoralPosting,2020-04-16,US,United States,math,Data & Analytics,NEW,46.49
HiringLabSectoralPosting,2020-04-16,US,United States,project,Project Management,NEW,46.07
HiringLabSectoralPosting,2020-04-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.66
HiringLabSectoralPosting,2020-04-16,US,United States,techinfo,IT Systems & Solutions,NEW,53.09
HiringLabSectoralPosting,2020-04-16,US,United States,techsoftware,Software Development,NEW,64.16
HiringLabSectoralPosting,2020-04-17,US,United States,math,Data & Analytics,NEW,45.59
HiringLabSectoralPosting,2020-04-17,US,United States,project,Project Management,NEW,45.39
HiringLabSectoralPosting,2020-04-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,51.09
HiringLabSectoralPosting,2020-04-17,US,United States,techinfo,IT Systems & Solutions,NEW,52.94
HiringLabSectoralPosting,2020-04-17,US,United States,techsoftware,Software Development,NEW,63.8
HiringLabSectoralPosting,2020-04-18,US,United States,math,Data & Analytics,NEW,44.74
HiringLabSectoralPosting,2020-04-18,US,United States,project,Project Management,NEW,44.73
HiringLabSectoralPosting,2020-04-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,50.34
HiringLabSectoralPosting,2020-04-18,US,United States,techinfo,IT Systems & Solutions,NEW,52.1
HiringLabSectoralPosting,2020-04-18,US,United States,techsoftware,Software Development,NEW,63.69
HiringLabSectoralPosting,2020-04-19,US,United States,math,Data & Analytics,NEW,43.97
HiringLabSectoralPosting,2020-04-19,US,United States,project,Project Management,NEW,44.03
HiringLabSectoralPosting,2020-04-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,49.69
HiringLabSectoralPosting,2020-04-19,US,United States,techinfo,IT Systems & Solutions,NEW,51.36
HiringLabSectoralPosting,2020-04-19,US,United States,techsoftware,Software Development,NEW,63.7
HiringLabSectoralPosting,2020-04-20,US,United States,math,Data & Analytics,NEW,43.28
HiringLabSectoralPosting,2020-04-20,US,United States,project,Project Management,NEW,43.9
HiringLabSectoralPosting,2020-04-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,49.05
HiringLabSectoralPosting,2020-04-20,US,United States,techinfo,IT Systems & Solutions,NEW,50.73
HiringLabSectoralPosting,2020-04-20,US,United States,techsoftware,Software Development,NEW,63.57
HiringLabSectoralPosting,2020-04-21,US,United States,math,Data & Analytics,NEW,43.63
HiringLabSectoralPosting,2020-04-21,US,United States,project,Project Management,NEW,43.93
HiringLabSectoralPosting,2020-04-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,48.47
HiringLabSectoralPosting,2020-04-21,US,United States,techinfo,IT Systems & Solutions,NEW,50.42
HiringLabSectoralPosting,2020-04-21,US,United States,techsoftware,Software Development,NEW,64.36
HiringLabSectoralPosting,2020-04-22,US,United States,math,Data & Analytics,NEW,44.12
HiringLabSectoralPosting,2020-04-22,US,United States,project,Project Management,NEW,44.16
HiringLabSectoralPosting,2020-04-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,47.64
HiringLabSectoralPosting,2020-04-22,US,United States,techinfo,IT Systems & Solutions,NEW,49.66
HiringLabSectoralPosting,2020-04-22,US,United States,techsoftware,Software Development,NEW,65.05
HiringLabSectoralPosting,2020-04-23,US,United States,math,Data & Analytics,NEW,45.03
HiringLabSectoralPosting,2020-04-23,US,United States,project,Project Management,NEW,44.66
HiringLabSectoralPosting,2020-04-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,47.15
HiringLabSectoralPosting,2020-04-23,US,United States,techinfo,IT Systems & Solutions,NEW,49.75
HiringLabSectoralPosting,2020-04-23,US,United States,techsoftware,Software Development,NEW,65.79
HiringLabSectoralPosting,2020-04-24,US,United States,math,Data & Analytics,NEW,46.14
HiringLabSectoralPosting,2020-04-24,US,United States,project,Project Management,NEW,45.21
HiringLabSectoralPosting,2020-04-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,46.98
HiringLabSectoralPosting,2020-04-24,US,United States,techinfo,IT Systems & Solutions,NEW,49.28
HiringLabSectoralPosting,2020-04-24,US,United States,techsoftware,Software Development,NEW,66.39
HiringLabSectoralPosting,2020-04-25,US,United States,math,Data & Analytics,NEW,47.29
HiringLabSectoralPosting,2020-04-25,US,United States,project,Project Management,NEW,45.63
HiringLabSectoralPosting,2020-04-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,46.87
HiringLabSectoralPosting,2020-04-25,US,United States,techinfo,IT Systems & Solutions,NEW,49
HiringLabSectoralPosting,2020-04-25,US,United States,techsoftware,Software Development,NEW,66.47
HiringLabSectoralPosting,2020-04-26,US,United States,math,Data & Analytics,NEW,48.35
HiringLabSectoralPosting,2020-04-26,US,United States,project,Project Management,NEW,46.17
HiringLabSectoralPosting,2020-04-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,46.74
HiringLabSectoralPosting,2020-04-26,US,United States,techinfo,IT Systems & Solutions,NEW,48.69
HiringLabSectoralPosting,2020-04-26,US,United States,techsoftware,Software Development,NEW,66.74
HiringLabSectoralPosting,2020-04-27,US,United States,math,Data & Analytics,NEW,49.4
HiringLabSectoralPosting,2020-04-27,US,United States,project,Project Management,NEW,46.29
HiringLabSectoralPosting,2020-04-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,47.15
HiringLabSectoralPosting,2020-04-27,US,United States,techinfo,IT Systems & Solutions,NEW,48.38
HiringLabSectoralPosting,2020-04-27,US,United States,techsoftware,Software Development,NEW,67.02
HiringLabSectoralPosting,2020-04-28,US,United States,math,Data & Analytics,NEW,49.65
HiringLabSectoralPosting,2020-04-28,US,United States,project,Project Management,NEW,46.4
HiringLabSectoralPosting,2020-04-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,47.27
HiringLabSectoralPosting,2020-04-28,US,United States,techinfo,IT Systems & Solutions,NEW,48.53
HiringLabSectoralPosting,2020-04-28,US,United States,techsoftware,Software Development,NEW,65.87
HiringLabSectoralPosting,2020-04-29,US,United States,math,Data & Analytics,NEW,50.44
HiringLabSectoralPosting,2020-04-29,US,United States,project,Project Management,NEW,46.87
HiringLabSectoralPosting,2020-04-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,47.59
HiringLabSectoralPosting,2020-04-29,US,United States,techinfo,IT Systems & Solutions,NEW,49.02
HiringLabSectoralPosting,2020-04-29,US,United States,techsoftware,Software Development,NEW,65.26
HiringLabSectoralPosting,2020-04-30,US,United States,math,Data & Analytics,NEW,51.22
HiringLabSectoralPosting,2020-04-30,US,United States,project,Project Management,NEW,47.36
HiringLabSectoralPosting,2020-04-30,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,48.1
HiringLabSectoralPosting,2020-04-30,US,United States,techinfo,IT Systems & Solutions,NEW,49.11
HiringLabSectoralPosting,2020-04-30,US,United States,techsoftware,Software Development,NEW,64.41
HiringLabSectoralPosting,2020-05-01,US,United States,math,Data & Analytics,NEW,51.37
HiringLabSectoralPosting,2020-05-01,US,United States,project,Project Management,NEW,47.92
HiringLabSectoralPosting,2020-05-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,48.53
HiringLabSectoralPosting,2020-05-01,US,United States,techinfo,IT Systems & Solutions,NEW,49.52
HiringLabSectoralPosting,2020-05-01,US,United States,techsoftware,Software Development,NEW,63.68
HiringLabSectoralPosting,2020-05-02,US,United States,math,Data & Analytics,NEW,50.67
HiringLabSectoralPosting,2020-05-02,US,United States,project,Project Management,NEW,48.43
HiringLabSectoralPosting,2020-05-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,48.79
HiringLabSectoralPosting,2020-05-02,US,United States,techinfo,IT Systems & Solutions,NEW,49.72
HiringLabSectoralPosting,2020-05-02,US,United States,techsoftware,Software Development,NEW,63.09
HiringLabSectoralPosting,2020-05-03,US,United States,math,Data & Analytics,NEW,49.52
HiringLabSectoralPosting,2020-05-03,US,United States,project,Project Management,NEW,48.64
